CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,11.8,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,103.3,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,68.8,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,206.1,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,192.6,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,57.8,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,26.6,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,139.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,132.3,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,112.2,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,162.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,146.9,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,70.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,103.7,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,91.7,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,215.8,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,207.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,67.1,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,103.7,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,55.8,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,111.6,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,152.2,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,38.8,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,47.4,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,39.3,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,25.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,11.1,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,156.2,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,75.3,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,25.9,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,15.6,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,16.9,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,67.6,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,174.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,93.4,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,122.4,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,11,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,13.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,74.6,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,174.1,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-11-01 00:00,mm,229,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2024-12-01 00:00,mm,99,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-01-01 00:00,mm,17,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-02-01 00:00,mm,126.4,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-03-01 00:00,mm,189,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-04-01 00:00,mm,149.4,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-05-01 00:00,mm,89.7,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-06-01 00:00,mm,96.5,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-07-01 00:00,mm,20.3,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-08-01 00:00,mm,62.7,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-09-01 00:00,mm,40.2,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-10-01 00:00,mm,49.9,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-11-01 00:00,mm,132.1,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2025-12-01 00:00,mm,56.8,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],PRECIPITACION,Precipitación total mensual,2026-01-01 00:00,mm,57.4,Preliminar
